,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Artist_Popularity,Hot
415,2003,Triny La Leyenda,Amorcito Norteño,0.6609999999999999,0.544,10,-6.942,1,0.0937,0.49,0.000106,0.335,0.966,138.325,177653,4,28,45,0
416,2008,Motion City Soundtrack,It Had To Be You,0.446,0.872,3,-5.444,1,0.0516,0.008459999999999999,0.0,0.0966,0.326,141.87,227973,4,39,58,0
417,2010,DJ Khaled,All I Do Is Win - Remix,0.53,0.755,10,-2.9339999999999997,1,0.263,0.133,0.0,0.386,0.42,150.191,321027,4,44,82,0
418,2008,Senses Fail,Fireworks at Dawn,0.609,0.483,0,-7.606,0,0.0242,0.235,0.0008,0.10800000000000001,0.113,82.01799999999999,129920,4,31,58,0
419,2001,Aerosmith,Drop Dead Gorgeous,0.435,0.94,9,-4.336,1,0.0774,0.000711,0.0,0.395,0.51,98.007,222707,4,30,78,0
420,2011,Foreigner,Juke Box Hero,0.322,0.795,8,-5.337000000000001,1,0.0552,0.0222,2.1e-05,0.215,0.617,177.137,265933,4,31,70,0
421,2015,Labi Siffre,Watch Me,0.46799999999999997,0.55,9,-10.915999999999999,1,0.0483,0.359,9.070000000000001e-05,0.0971,0.725,168.49,213200,4,52,51,0
422,2002,Santana,America (feat. P.O.D.),0.43799999999999994,0.932,5,-3.431,1,0.0425,0.00186,0.00021,0.18600000000000003,0.488,105.084,275067,4,31,72,0
423,2004,Cam’ron,Harlem Streets,0.452,0.813,6,-4.355,0,0.31,0.0211,0.0,0.45799999999999996,0.555,87.29700000000001,221240,4,32,65,0
424,2009,There For Tomorrow,Burn The Night Away,0.6579999999999999,0.397,6,-8.766,1,0.035,0.354,0.0,0.0658,0.505,103.059,204547,4,34,48,0
425,2008,Gabriel Iglesias,Five Levels Of Fatness,0.434,0.8340000000000001,9,-15.762,0,0.925,0.879,2.93e-06,0.875,0.561,85.65299999999999,81360,3,36,50,0
426,2006,Bing Crosby,Let It Snow! Let It Snow! Let It Snow! - Remastered 2006,0.5720000000000001,0.247,10,-15.308,1,0.0438,0.8540000000000001,0.0,0.0647,0.54,143.159,125093,4,48,76,0
427,2013,Los Originales De San Juan,Corre y Dile,0.496,0.659,3,-6.247000000000001,1,0.126,0.5720000000000001,0.0,0.253,0.695,170.12900000000002,140107,3,36,64,0
428,2000,Wes Montgomery,In Your Own Sweet Way,0.62,0.10400000000000001,3,-17.733,1,0.0433,0.991,0.912,0.11199999999999999,0.0985,119.381,292093,4,56,57,0
429,2005,Jean-Yves Thibaudet,"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",0.34299999999999997,0.10400000000000001,7,-20.211,1,0.0574,0.9329999999999999,0.932,0.212,0.9620000000000001,111.53200000000001,69920,3,41,64,0
430,2001,Various Artists,Cruella De Vil - Soundtrack Version,0.65,0.159,0,-17.371,0,0.0513,0.99,0.187,0.105,0.294,104.82799999999999,287093,4,39,8,0
431,2006,Boosie Badazz,My Struggle,0.831,0.828,5,-4.912,0,0.32899999999999996,0.0511,0.0,0.331,0.732,81.993,202267,4,41,69,0
432,2007,Rebelution,Attention Span,0.64,0.748,9,-7.194,1,0.0495,0.0111,7.170000000000001e-05,0.175,0.693,74.529,322760,4,52,68,0
433,2003,The Cramps,Big Black Witchcraft Rock,0.519,0.977,11,-5.688,0,0.0529,0.0030600000000000002,0.0,0.21100000000000002,0.672,144.282,208413,4,30,54,0
434,2017,Motionless In White,Rats,0.557,0.934,5,-3.312,1,0.0367,0.000321,6.73e-06,0.11900000000000001,0.428,89.984,235840,4,49,62,0
435,2011,Angels & Airwaves,Surrender,0.5539999999999999,0.929,11,-4.194,1,0.0522,0.0207,1.17e-05,0.434,0.517,139.984,270229,4,37,59,0
436,2011,Bad Meets Evil,Welcome 2 Hell,0.799,0.935,1,-2.4330000000000003,1,0.32,0.174,0.0,0.375,0.8420000000000001,141.957,177720,4,52,63,0
437,2004,Camilo Sesto,Algo de Mí,0.317,0.769,0,-2.6010000000000004,1,0.0364,0.0117,7.829999999999999e-05,0.152,0.41600000000000004,78.217,247733,3,48,64,0
438,2004,Terri Clark,Everytime I Cry,0.644,0.752,3,-4.6160000000000005,1,0.0301,0.0872,0.0,0.268,0.5479999999999999,116.415,227387,4,23,49,0
439,2015,Angelmaker,A Dark Omen,0.483,0.99,5,-3.758,1,0.14300000000000002,0.00022,0.0443,0.248,0.0374,109.98100000000001,250373,4,38,41,0
440,2005,Richard Hell,Blank Generation,0.44,0.904,11,-4.409,0,0.177,0.275,7.45e-06,0.106,0.546,138.10399999999998,167840,4,49,40,0
441,2009,Nick Lowe,I Knew The Bride (When She Used To Rock And Roll),0.631,0.865,4,-9.081,1,0.034,0.386,1.17e-05,0.33299999999999996,0.9640000000000001,147.349,266280,4,31,47,0
442,2017,Emmure,Flag Of The Beast,0.535,0.9740000000000001,10,-3.5660000000000003,0,0.172,2.05e-05,0.000149,0.263,0.436,116.956,203500,4,47,54,0
443,2016,Amy Soonyoung,Christmas Time Is Here,0.552,0.0226,0,-26.358,0,0.0467,0.9940000000000001,0.935,0.11,0.109,71.72,171761,3,54,46,0
444,2004,Van Halen,Hot For Teacher - 2015 Remastered Version,0.551,0.9470000000000001,2,-4.671,1,0.152,0.0006519999999999999,0.00025699999999999996,0.0637,0.466,127.65700000000001,282747,4,26,74,0
445,2017,Kelly Clarkson,Go High,0.541,0.606,5,-5.358,0,0.0369,0.0254,1.1900000000000001e-05,0.125,0.706,96.771,205093,4,48,79,0
446,2003,G-Unit,Smile,0.8220000000000001,0.516,8,-3.6910000000000003,0,0.19399999999999998,0.28800000000000003,0.0,0.084,0.586,90.06,218000,4,50,62,0
447,2016,Various Artists,We Need a Little Christmas,0.6679999999999999,0.355,7,-15.46,1,0.0421,0.419,0.0,0.0647,0.8190000000000001,127.90299999999999,114267,4,49,8,0
448,2017,Pinkfong,Will You Marry Me?,0.522,0.728,1,-2.319,0,0.0578,0.505,1.19e-06,0.5710000000000001,0.8029999999999999,66.661,71359,4,51,69,0
449,2012,Michael Kiwanuka,Home Again,0.524,0.321,9,-11.452,0,0.032,0.7020000000000001,0.0,0.124,0.27,85.32799999999999,212373,4,50,64,0
450,2007,Common,Forever Begins,0.423,0.557,1,-8.716000000000001,1,0.19899999999999998,0.17600000000000002,4.16e-06,0.125,0.512,97.90100000000001,456227,4,27,65,0
451,2000,Paul Mirror,Daugther,0.366,0.392,0,-11.79,1,0.0396,0.784,0.9420000000000001,0.128,0.0356,109.223,177476,4,26,42,0
452,2006,Gaelic Storm,Never Drink 'Em Dry (Johnny Tarr's Funeral),0.6459999999999999,0.767,4,-4.376,1,0.0601,0.541,0.00432,0.105,0.7390000000000001,148.635,183733,4,25,47,0
453,2010,Passion,With Everything - Live,0.445,0.8059999999999999,11,-8.395,1,0.0523,0.0402,0.0018899999999999998,0.737,0.276,137.99,518867,4,42,67,0
454,2016,Trebol Clan,Su Tumbao (feat. Jowell),0.7809999999999999,0.8009999999999999,7,-4.521,0,0.0696,0.18899999999999997,0.0,0.081,0.705,92.00399999999999,200141,4,55,61,0
455,2008,WHY?,By Torpedo or Crohn’s,0.654,0.6859999999999999,5,-6.455,1,0.0374,0.332,0.000234,0.171,0.8340000000000001,146.262,243599,4,31,78,0
456,2017,Tyler Childers,Feathered Indians,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4,65,66,0
457,2012,Whitechapel,"I, Dementia",0.308,0.993,0,-3.853,1,0.159,0.0459,0.00392,0.0773,0.0825,127.51100000000001,283853,4,44,56,0
458,2010,Something Corporate,Forget December,0.612,0.6970000000000001,0,-6.1129999999999995,1,0.0425,0.0202,0.0,0.106,0.51,127.148,192227,4,31,50,0
459,2005,Akron/Family,I'll Be On The Water,0.423,0.509,4,-8.126,0,0.0301,0.637,0.0254,0.105,0.239,118.54299999999999,205120,4,28,34,0
460,2011,Com Truise,Hyperlips,0.46799999999999997,0.628,11,-7.9510000000000005,1,0.0306,0.8640000000000001,0.902,0.316,0.235,164.111,294240,4,34,54,0
461,2013,Glee Cast,Hey Jude (Glee Cast Version),0.521,0.635,5,-6.051,1,0.0241,0.098,0.0,0.157,0.5479999999999999,75.991,291320,4,42,78,0
462,2004,Nouvelle Vague,A Forest,0.33799999999999997,0.568,0,-16.833,0,0.11199999999999999,0.812,0.141,0.134,0.687,83.24799999999999,219880,4,39,57,0
463,2006,Sanchez,Frenzy,0.644,0.6859999999999999,9,-4.177,1,0.0937,0.165,0.0,0.134,0.733,79.917,217053,4,39,67,0
464,2016,Isaiah,It's Gotta Be You,0.322,0.732,8,-4.9030000000000005,1,0.0442,0.225,0.0,0.11,0.5870000000000001,92.132,191433,4,68,68,0
465,2000,Explosions In The Sky,Remember Me As A Time Of Day,0.6409999999999999,0.183,2,-21.526,1,0.0394,0.934,0.917,0.107,0.139,121.167,318440,4,47,60,0
466,2002,Oingo Boingo,Just Another Day,0.5379999999999999,0.866,9,-6.249,1,0.0401,0.0761,0.00391,0.214,0.7959999999999999,133.875,313773,4,23,55,0
467,2013,G.R.L.,Vacation,0.488,0.8109999999999999,9,-3.762,1,0.16,0.0171,0.0,0.52,0.46299999999999997,127.102,217573,4,49,59,0
468,2013,Seether,Remedy,0.542,0.9520000000000001,8,-4.282,1,0.0964,0.000205,0.0006219999999999999,0.23,0.43200000000000005,127.86200000000001,208819,4,43,71,0
469,2014,Jesse McCartney,Young Love,0.64,0.8029999999999999,7,-5.4079999999999995,1,0.163,0.00020099999999999998,0.0138,0.132,0.629,172.59900000000002,202796,3,37,66,0
470,2009,Frank Sinatra,I Heard The Bells On Christmas Day,0.302,0.28600000000000003,5,-8.964,1,0.0327,0.8440000000000001,0.0,0.0905,0.35100000000000003,133.94299999999998,157667,3,38,81,0
471,2000,Taproot,Again & Again,0.304,0.847,7,-5.045,1,0.0967,5.8099999999999996e-05,0.26899999999999996,0.0626,0.309,95.993,238213,4,40,48,0
472,2009,Bury Your Dead,Without You,0.45399999999999996,0.9420000000000001,0,-5.224,1,0.113,2.2800000000000002e-05,0.0273,0.7,0.642,90.07700000000001,278187,4,29,39,0
473,2007,Klaxons,Two Receivers,0.505,0.937,4,-4.652,0,0.0658,0.000545,0.000327,0.124,0.569,134.02700000000002,258133,4,36,58,0
474,2016,Kid Bloom,Electric U,0.91,0.37,1,-10.731,0,0.0413,0.302,0.00143,0.067,0.9620000000000001,112.03299999999999,171696,4,55,55,0
475,2003,A Perfect Circle,A Stranger (Live),0.373,0.314,4,-12.732999999999999,1,0.0308,0.0346,0.000653,0.45299999999999996,0.0399,110.10700000000001,191476,4,23,68,0
476,2008,Saul Williams,WTF!,0.593,0.963,0,-6.854,1,0.0848,0.0093,0.11199999999999999,0.5820000000000001,0.349,140.454,329093,4,30,44,0
477,2017,Voctave,Poor Unfortunate Souls / I Put a Spell on You (feat. Rachel Potter),0.327,0.21600000000000003,3,-11.75,1,0.034,0.9179999999999999,0.0,0.111,0.165,142.092,215353,4,50,52,0
478,2002,El Coyote Y Su Banda Tierra Santa,Te Soñé,0.627,0.54,0,-7.228,1,0.0336,0.425,0.0,0.131,0.898,146.118,224267,4,37,62,0
479,2008,Foals,Mathletics,0.555,0.991,2,-2.705,1,0.15,0.0102,0.506,0.35600000000000004,0.35200000000000004,144.935,188000,4,25,68,0
480,2003,The Shins,Young Pilgrims,0.752,0.341,2,-9.315,1,0.0333,0.782,1.31e-05,0.0935,0.6579999999999999,124.06299999999999,167560,4,43,66,0
481,2004,Maria Mena,Sorry,0.583,0.184,7,-13.943,1,0.0348,0.759,0.0,0.263,0.373,97.819,174667,4,29,58,0
482,2001,Los Acosta,"Lloré, Lloré",0.633,0.6609999999999999,5,-6.832999999999999,1,0.0252,0.392,9.48e-05,0.107,0.7609999999999999,89.069,223080,4,21,63,0
483,2011,The Sheepdogs,I Don't Know,0.574,0.644,2,-5.13,1,0.0268,0.0962,0.201,0.172,0.7709999999999999,79.967,190947,4,44,50,0
484,2000,The Real McKenzies,Mainland,0.444,0.907,0,-6.97,0,0.0504,0.000405,0.0,0.9540000000000001,0.491,132.929,236147,4,33,51,0
485,2010,Glenn Miller,Knit One Purl Two,0.424,0.129,2,-11.630999999999998,1,0.0308,0.9620000000000001,0.0404,0.203,0.314,69.812,161733,4,34,59,0
486,2012,Albert Posis,Serendipity,0.7340000000000001,0.456,6,-6.89,1,0.0358,0.17300000000000001,0.0,0.111,0.77,138.007,144588,3,39,35,0
487,2000,The Guess Who,Undun - Remastered,0.479,0.475,4,-9.906,0,0.0387,0.275,1.92e-05,0.136,0.455,135.602,257867,4,23,61,0
488,2011,Beach Fossils,Calyer,0.486,0.9440000000000001,2,-4.5089999999999995,1,0.0555,7.219999999999999e-05,0.872,0.29600000000000004,0.7709999999999999,150.069,189416,4,38,62,0
489,2011,Alexandre Desplat,Underworld,0.268,0.31,5,-18.384,1,0.0554,0.738,0.853,0.0606,0.0608,79.87899999999999,326373,4,33,69,0
490,2004,Van Hunt,Dust,0.75,0.8590000000000001,11,-2.206,0,0.0311,0.23600000000000002,0.0413,0.129,0.97,118.194,253867,4,26,32,0
491,2000,The Weakerthans,Exiles Among You,0.335,0.721,4,-6.329,1,0.0747,0.02,0.018000000000000002,0.32799999999999996,0.172,113.325,311107,4,24,47,0
492,2015,Ty Dolla $ign,Horses In The Stable,0.7140000000000001,0.528,7,-5.454,1,0.0545,0.0249,0.0,0.272,0.369,133.842,186227,4,46,89,0
493,2012,Waka Flocka Flame,Lurkin - feat. Plies,0.614,0.6829999999999999,2,-4.787,1,0.0392,0.00543,0.0,0.348,0.40299999999999997,137.916,282280,4,41,71,0
494,2013,Pierce The Veil,Stay Away from My Friends,0.586,0.728,9,-7.44,1,0.0233,0.14800000000000002,0.0,0.115,0.467,77.497,281881,4,47,67,0
495,2014,Various Artists,Today,0.419,0.865,4,-4.788,1,0.0391,3.59e-05,0.0496,0.128,0.268,165.99200000000002,203480,4,37,8,0
496,2015,Zac Brown Band,Wildfire,0.627,0.637,1,-4.716,1,0.0301,0.14400000000000002,0.0,0.0881,0.828,84.992,166120,4,46,75,0
497,2012,Black Moth Super Rainbow,Like a Sundae,0.525,0.727,8,-4.035,0,0.0365,0.0223,1.6100000000000002e-05,0.0794,0.617,121.04799999999999,253784,4,34,45,0
498,2012,Get Scared,Cynical Skin,0.426,0.941,9,-4.651,0,0.313,0.006959999999999999,0.0,0.33299999999999996,0.43,195.873,191158,4,36,57,0
499,2008,Various Artists,Es Mejor Olvidarlo,0.799,0.627,1,-12.135,0,0.114,0.205,2.85e-06,0.332,0.531,95.02600000000001,231680,4,44,8,0
500,2014,Black Gryph0n,Faster Than You Know,0.635,0.75,0,-4.965,1,0.0596,0.19399999999999998,0.0,0.0884,0.639,82.47399999999999,213089,4,48,57,0
501,2012,ARTY,Must Be The Love - Radio Edit,0.594,0.765,11,-5.466,1,0.0381,0.0338,0.00492,0.091,0.392,128.011,279866,4,35,66,0
502,2001,Clint Black,The Shoes You're Wearing,0.522,0.7490000000000001,7,-6.121,1,0.0278,0.19399999999999998,0.000268,0.0611,0.7490000000000001,81.915,236267,4,20,60,0
503,2014,Various Artists,Deck the Halls,0.603,0.524,4,-10.071,1,0.0277,0.247,0.0,0.129,0.846,162.048,119120,4,37,8,0
504,2015,Donnie Trumpet & The Social Experiment,Pass the Vibes,0.802,0.45,7,-9.741,1,0.064,0.7340000000000001,0.544,0.0919,0.305,140.02200000000002,150830,4,46,58,0
505,2003,Kenny G,The Look Of Love,0.649,0.57,2,-8.493,0,0.0264,0.77,0.866,0.10800000000000001,0.363,104.671,315293,4,39,67,0
506,2017,Darius Rucker,Straight To Hell,0.573,0.8240000000000001,5,-4.405,1,0.0353,0.0433,0.0,0.631,0.44799999999999995,115.03200000000001,253787,4,57,70,0
507,2005,Oklahoma! - 1998 Royal National Theatre Cast,The Surrey with the Fringe on Top,0.44799999999999995,0.20600000000000002,9,-13.495999999999999,1,0.0721,0.917,0.0,0.193,0.32299999999999995,148.239,356240,4,24,25,0
508,2013,Erick Willis,She Already Knows,0.659,0.10800000000000001,7,-14.69,1,0.0313,0.636,0.00023999999999999998,0.11,0.35600000000000004,95.43700000000001,274944,4,32,36,0
509,2002,Piebald,American Hearts,0.342,0.865,9,-6.101,1,0.052000000000000005,0.000152,1.21e-05,0.266,0.52,174.361,189933,4,36,33,0
510,2002,The Greenhornes,Too Much Sorrow,0.39,0.40700000000000003,9,-9.737,1,0.0284,0.00317,0.00632,0.129,0.6809999999999999,95.75,247307,4,25,36,0
511,2008,Onra,I Wanna Go Back,0.408,0.722,7,-1.9269999999999998,1,0.052000000000000005,0.0026899999999999997,0.0,0.317,0.292,179.99599999999998,192147,4,43,55,0
512,2011,blink-182,Adam's Song,0.517,0.789,0,-5.806,1,0.0368,0.0377,0.0,0.336,0.39299999999999996,136.011,249760,4,37,80,0
513,2004,Queen,I'm In Love With My Car - Bonus Track,0.3,0.8440000000000001,4,-7.936,0,0.0976,0.0114,0.000384,0.209,0.359,143.753,192093,3,31,96,0
514,2006,Alice In Chains,Would?,0.293,0.924,6,-5.437,1,0.0637,0.0069900000000000006,0.000614,0.0566,0.478,100.309,208133,4,29,72,0
515,2000,Grupo Juda,No Estas Solo,0.588,0.41100000000000003,3,-13.298,1,0.0363,0.16899999999999998,6.790000000000001e-05,0.14400000000000002,0.45,116.012,351453,4,26,35,0
516,2009,Timbaland,Morning After Dark (Featuring Nelly Furtado & SoShy),0.747,0.9279999999999999,6,-4.244,1,0.0433,0.0949,0.000479,0.042,0.873,118.01100000000001,231960,4,34,77,0
517,2013,DJ Antoine,You're Ma Cherie - DJ Antoine vs Mad Mark 2k13 Radio Edit,0.7490000000000001,0.659,8,-4.6930000000000005,1,0.248,0.0408,1.4599999999999999e-05,0.382,0.7959999999999999,127.916,191560,4,33,65,0
518,2008,Sugarland,Already Gone,0.49,0.596,1,-5.734,1,0.0277,0.235,2.64e-05,0.166,0.35600000000000004,154.675,275880,3,36,64,0
519,2013,Maya Jane Coles,Something In The Air - Bonobo Remix,0.728,0.71,11,-9.902999999999999,0,0.0535,0.0524,0.905,0.036000000000000004,0.158,118.00200000000001,366989,4,55,56,0
520,2010,Beast,Breath,0.682,0.855,2,-3.9360000000000004,0,0.115,0.0357,0.0,0.152,0.505,128.005,212036,4,45,71,0
521,2015,$uicideBoy$,Vincent Van Gogh Ain't Got Shit On Me,0.5479999999999999,0.6779999999999999,11,-7.909,1,0.336,0.141,0.0,0.273,0.10800000000000001,199.736,134583,3,54,84,0
522,2005,Mindi Dickstein,I'd Be Delighted,0.613,0.375,8,-8.488,0,0.0823,0.7440000000000001,0.0,0.645,0.672,141.007,116040,4,25,36,0
523,2003,Paul McCartney,Blackbird - Live,0.516,0.507,7,-9.04,1,0.0359,0.835,1.41e-06,0.991,0.546,89.68299999999999,150427,4,25,77,0
524,2013,Various Artists,Nine Is God,0.349,0.97,9,-4.691,1,0.0941,1.3e-06,0.6920000000000001,0.133,0.0974,121.90700000000001,297293,4,49,8,0
525,2014,Various Artists,Hanging On - I See MONSTAS Remix,0.542,0.701,1,-6.115,0,0.0315,0.00297,0.0387,0.158,0.0393,100.02799999999999,244133,4,37,8,0
526,2005,The Hush Sound,Weeping Willow,0.675,0.514,10,-10.06,0,0.0345,0.23199999999999998,4.6e-06,0.069,0.598,99.72200000000001,137000,4,23,43,0
527,2005,Bill Charlap,"I Was So Young, And You Were So Beautiful",0.317,0.0302,1,-30.447,1,0.0342,0.94,0.298,0.0792,0.165,47.858999999999995,234373,4,51,51,0
528,2015,$uicideBoy$,Exodus,0.607,0.7490000000000001,2,-4.497,1,0.0728,0.006409999999999999,7.659999999999999e-05,0.23399999999999999,0.18,121.829,126224,4,54,84,0
529,2017,Natural Sound Makers,Relaxing Crickets And Waterfall,0.0787,0.000175,7,-35.96,1,0.057999999999999996,0.11800000000000001,0.972,0.0793,0.0116,169.062,264154,5,56,57,0
530,2014,Carrie Underwood,Cowboy Casanova,0.598,0.82,5,-2.469,1,0.0566,0.0284,0.0,0.11900000000000001,0.55,119.975,236973,4,48,75,0
531,2015,Wesley Sprayue,Piano 2,0.475,0.0516,9,-22.723000000000003,1,0.12300000000000001,0.9890000000000001,0.941,0.111,0.259,73.922,88033,4,54,47,0
532,2011,T-Pain,I Don't Give A Fuk,0.4,0.573,9,-6.636,1,0.0451,0.00020800000000000001,0.00022200000000000003,0.292,0.16699999999999998,178.825,222960,4,35,80,0
533,2017,Caleb Belkin,I Fall in Love Too Easliy,0.662,0.349,5,-14.022,0,0.214,0.637,0.00213,0.124,0.23399999999999999,141.951,139691,4,63,59,0
534,2016,Various Artists,She Used to Be Mine,0.606,0.223,6,-8.567,1,0.0356,0.5489999999999999,0.0,0.115,0.132,125.09700000000001,260573,3,59,8,0
535,2005,Eminem,Shit On You,0.6890000000000001,0.7490000000000001,8,-6.706,0,0.452,0.0829,0.0,0.0927,0.743,110.787,328213,4,43,96,0
536,2007,Say Anything,Retarded In Love,0.382,0.368,7,-8.101,1,0.0297,0.47600000000000003,0.0,0.052000000000000005,0.301,96.0,186973,4,30,56,0
537,2012,El Trono de Mexico,Yo No Sé Si A Ti,0.649,0.42,4,-6.831,1,0.0373,0.7090000000000001,0.0,0.42,0.29100000000000004,124.45299999999999,207200,4,35,60,0
538,2003,Hans Zimmer,The Way of the Sword,0.151,0.267,4,-16.329,0,0.0451,0.0874,0.93,0.0868,0.0358,136.864,479013,4,41,78,0
539,2012,Nadama,Simply Beautiful,0.36700000000000005,0.115,7,-19.395,1,0.0362,0.958,0.9520000000000001,0.0971,0.057,79.665,319427,4,39,49,0
540,2003,T.I.,Rubber Band Man,0.601,0.768,8,-5.712000000000001,1,0.386,0.141,0.0,0.48200000000000004,0.634,152.45,347507,4,51,80,0
541,2009,Imran Khan,Bewafa,0.7040000000000001,0.563,4,-4.739,0,0.0297,0.594,0.0,0.133,0.0739,94.037,224853,4,50,56,0
542,2016,ZAYN,fOoL fOr YoU,0.52,0.513,7,-7.207999999999999,1,0.0256,0.281,0.0,0.0976,0.17,77.903,202213,4,69,83,0
543,2002,Norma Jean,Creating Something Out Of Nothing Only To Destroy It - Bless The Martyr Album Version,0.282,0.963,5,-6.454,0,0.145,0.000958,0.46399999999999997,0.622,0.204,96.771,381987,4,26,60,0
544,2015,Tom Misch,Sunshine,0.897,0.6659999999999999,11,-7.324,0,0.0644,0.146,0.0050799999999999994,0.0953,0.537,113.014,218000,4,53,73,0
545,2008,William Fitzsimmons,They'll Never Take the Good Years,0.578,0.20800000000000002,0,-16.589000000000002,1,0.0365,0.943,0.0265,0.113,0.381,77.009,166120,4,25,59,0
546,2003,Wir Sind Helden,Denkmal,0.629,0.568,4,-4.231,1,0.0335,0.162,4.88e-06,0.162,0.39299999999999996,95.07700000000001,197987,4,53,52,0
547,2005,LCD Soundsystem,Too Much Love,0.696,0.853,10,-6.935,0,0.040999999999999995,0.000791,0.557,0.28600000000000003,0.915,118.3,342493,4,36,65,0
548,2011,Nujabes,Spiral,0.6729999999999999,0.509,1,-7.904,0,0.0365,0.272,0.785,0.129,0.7909999999999999,82.02,220867,4,47,61,0
549,2014,Kevin Gates,Don't Know,0.691,0.612,10,-8.149,0,0.0332,0.0116,3.78e-05,0.111,0.466,130.013,185103,4,45,82,0
550,2000,Pat Green,Carry On,0.564,0.879,2,-4.5889999999999995,1,0.0431,0.111,0.000784,0.10400000000000001,0.7809999999999999,161.959,303293,4,23,52,0
551,2016,Jay Chou,告白氣球,0.59,0.5720000000000001,11,-7.6579999999999995,1,0.0379,0.192,0.0,0.109,0.44799999999999995,179.989,215147,4,64,73,0
552,2005,PXNDX,Disculpa los Malos Pensamientos,0.539,0.794,10,-7.638,1,0.0698,0.000819,0.0,0.106,0.603,122.065,238373,4,59,68,0
553,2009,La Sonora Santanera,Perfume de Gardenias,0.505,0.5870000000000001,4,-2.498,0,0.0279,0.623,1.77e-05,0.284,0.675,105.13600000000001,190480,4,46,63,0
554,2006,Teena Marie,Ooh Wee,0.736,0.737,2,-6.021,1,0.0456,0.242,0.0,0.35,0.6890000000000001,136.987,234267,4,26,52,0
555,2006,Pino Daniele,Napule È,0.355,0.544,2,-7.351,1,0.0346,0.8009999999999999,0.0107,0.138,0.309,129.79,226400,4,51,61,0
556,2015,Alessia Cara,Four Pink Walls,0.584,0.828,9,-4.886,0,0.0695,0.0121,7.43e-06,0.748,0.529,87.512,211893,4,46,82,0
557,2006,Akon,Don't Matter,0.79,0.457,2,-6.231,1,0.0414,0.24,0.0,0.222,0.355,125.249,293053,4,65,81,0
558,2011,Peggy Lee,Pass Me By,0.8320000000000001,0.489,8,-10.863,1,0.138,0.575,0.000192,0.0931,0.882,120.089,145773,4,35,61,0
559,2017,Cuerda Elegante,El Sombrero De Lado,0.589,0.7040000000000001,7,-4.916,1,0.0532,0.701,0.0,0.0661,0.912,162.063,197373,3,52,48,0
560,2013,Digital Daggers,Bad Intentions,0.40299999999999997,0.726,7,-6.247000000000001,1,0.0338,0.00053,0.0013800000000000002,0.207,0.163,179.963,230921,4,37,50,0
561,2014,Fatboy Slim,Eat Sleep Rave Repeat (feat. Beardyman) - Calvin Harris Radio Edit,0.6970000000000001,0.9470000000000001,0,-4.156000000000001,1,0.106,0.424,0.0527,0.128,0.626,128.004,168122,4,40,67,0
562,2008,Amos Lee,Better Days,0.43,0.185,0,-12.222999999999999,1,0.042,0.79,0.0,0.128,0.574,82.726,170067,4,28,63,0
